categoryA,categoryC,featureD,featureE,featureF,compositionC,unit
123,1092,274.70898193692403,26.637510770071906,0.0,28.2,16
134,1845,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1876,274.70898193692403,26.637510770071906,0.0,28.2,17
134,2048,274.70898193692403,26.637510770071906,0.0,28.2,17
134,1634,274.70898193692403,26.637510770071906,0.0,28.2,17
90,1636,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1147,274.70898193692403,26.637510770071906,0.0,28.2,1
90,476,274.70898193692403,26.637510770071906,0.0,28.2,1
90,22,274.70898193692403,26.637510770071906,0.0,28.2,1
90,271,274.70898193692403,26.637510770071906,0.0,28.2,1
101,784,93.6771974435832,15.047884084971097,0.0,14.0,12
134,493,122.299437237519,30.8319059046492,0.0,26.0,17
134,2058,274.70898193692403,26.637510770071906,0.0,28.2,17
134,2175,274.70898193692403,26.637510770071906,0.0,28.2,17
134,2163,274.70898193692403,26.637510770071906,0.0,28.2,17
134,2108,274.70898193692403,26.637510770071906,0.0,28.2,17
90,52,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1597,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1525,274.70898193692403,26.637510770071906,0.0,28.2,1
156,458,93.6771974435832,15.047884084971097,0.0,14.0,2
1,179,93.6771974435832,15.047884084971097,0.0,14.0,15
123,179,93.6771974435832,15.047884084971097,0.0,14.0,16
82,604,93.6771974435832,15.047884084971097,0.0,14.0,7
90,916,93.6771974435832,15.047884084971097,0.0,14.0,1
145,574,93.6771974435832,15.047884084971097,0.0,14.0,18
78,817,93.6771974435832,15.047884084971097,0.0,14.0,5
156,817,93.6771974435832,15.047884084971097,0.0,14.0,2
158,1506,93.6771974435832,15.047884084971097,0.0,14.0,11
75,205,122.299437237519,30.8319059046492,0.0,26.0,0
90,205,122.299437237519,30.8319059046492,0.0,26.0,1
90,266,122.299437237519,30.8319059046492,0.0,26.0,1
80,1752,122.299437237519,30.8319059046492,0.0,26.0,12
41,1752,122.299437237519,30.8319059046492,0.0,26.0,0
33,1752,122.299437237519,30.8319059046492,0.0,26.0,0
134,1756,122.299437237519,30.8319059046492,0.0,26.0,17
23,1570,122.299437237519,30.8319059046492,0.0,26.0,3
12,1570,122.299437237519,30.8319059046492,0.0,26.0,0
112,1570,122.299437237519,30.8319059046492,0.0,26.0,0
41,367,122.299437237519,30.8319059046492,0.0,26.0,0
79,367,122.299437237519,30.8319059046492,0.0,26.0,1
2,2151,122.299437237519,30.8319059046492,0.0,26.0,13
49,2151,122.299437237519,30.8319059046492,0.0,26.0,13
1,111,122.299437237519,30.8319059046492,0.0,26.0,15
134,111,122.299437237519,30.8319059046492,0.0,26.0,17
58,12,122.299437237519,30.8319059046492,0.0,26.0,11
41,12,122.299437237519,30.8319059046492,0.0,26.0,0
101,266,122.299437237519,30.8319059046492,0.0,26.0,12
2,266,122.299437237519,30.8319059046492,0.0,26.0,13
79,1752,122.299437237519,30.8319059046492,0.0,26.0,1
145,1752,122.299437237519,30.8319059046492,0.0,26.0,18
49,1752,122.299437237519,30.8319059046492,0.0,26.0,13
123,1752,122.299437237519,30.8319059046492,0.0,26.0,16
101,1756,122.299437237519,30.8319059046492,0.0,26.0,12
1,1756,122.299437237519,30.8319059046492,0.0,26.0,15
101,1885,122.299437237519,30.8319059046492,0.0,26.0,12
79,814,122.299437237519,30.8319059046492,0.0,26.0,1
156,1138,122.299437237519,30.8319059046492,0.0,26.0,2
145,1138,122.299437237519,30.8319059046492,0.0,26.0,18
49,1138,122.299437237519,30.8319059046492,0.0,26.0,13
112,1138,122.299437237519,30.8319059046492,0.0,26.0,0
123,1138,122.299437237519,30.8319059046492,0.0,26.0,16
0,367,122.299437237519,30.8319059046492,0.0,26.0,14
33,367,122.299437237519,30.8319059046492,0.0,26.0,0
75,2151,122.299437237519,30.8319059046492,0.0,26.0,0
58,111,122.299437237519,30.8319059046492,0.0,26.0,11
79,111,122.299437237519,30.8319059046492,0.0,26.0,1
75,111,122.299437237519,30.8319059046492,0.0,26.0,0
134,12,122.299437237519,30.8319059046492,0.0,26.0,17
101,1203,122.299437237519,30.8319059046492,0.0,26.0,12
145,1666,122.299437237519,30.8319059046492,0.0,26.0,18
75,1666,122.299437237519,30.8319059046492,0.0,26.0,0
1,1570,122.299437237519,30.8319059046492,0.0,26.0,15
101,1138,122.299437237519,30.8319059046492,0.0,26.0,12
156,367,122.299437237519,30.8319059046492,0.0,26.0,2
123,367,122.299437237519,30.8319059046492,0.0,26.0,16
78,2151,122.299437237519,30.8319059046492,0.0,26.0,5
90,111,122.299437237519,30.8319059046492,0.0,26.0,1
123,12,122.299437237519,30.8319059046492,0.0,26.0,16
156,266,122.299437237519,30.8319059046492,0.0,26.0,2
49,266,122.299437237519,30.8319059046492,0.0,26.0,13
0,1752,122.299437237519,30.8319059046492,0.0,26.0,14
2,1752,122.299437237519,30.8319059046492,0.0,26.0,13
0,814,122.299437237519,30.8319059046492,0.0,26.0,14
2,814,122.299437237519,30.8319059046492,0.0,26.0,13
12,814,122.299437237519,30.8319059046492,0.0,26.0,0
90,367,122.299437237519,30.8319059046492,0.0,26.0,1
23,2151,122.299437237519,30.8319059046492,0.0,26.0,3
33,2151,122.299437237519,30.8319059046492,0.0,26.0,0
123,2151,122.299437237519,30.8319059046492,0.0,26.0,16
12,1752,122.299437237519,30.8319059046492,0.0,26.0,0
23,1756,122.299437237519,30.8319059046492,0.0,26.0,3
156,1756,122.299437237519,30.8319059046492,0.0,26.0,2
33,1756,122.299437237519,30.8319059046492,0.0,26.0,0
12,1756,122.299437237519,30.8319059046492,0.0,26.0,0
79,1570,122.299437237519,30.8319059046492,0.0,26.0,1
1,1138,122.299437237519,30.8319059046492,0.0,26.0,15
134,1138,122.299437237519,30.8319059046492,0.0,26.0,17
101,367,122.299437237519,30.8319059046492,0.0,26.0,12
23,367,122.299437237519,30.8319059046492,0.0,26.0,3
12,367,122.299437237519,30.8319059046492,0.0,26.0,0
41,111,122.299437237519,30.8319059046492,0.0,26.0,0
33,111,122.299437237519,30.8319059046492,0.0,26.0,0
1,12,122.299437237519,30.8319059046492,0.0,26.0,15
90,12,122.299437237519,30.8319059046492,0.0,26.0,1
123,147,122.299437237519,30.8319059046492,0.0,26.0,16
101,351,122.299437237519,30.8319059046492,0.0,26.0,12
79,442,122.299437237519,30.8319059046492,0.0,26.0,1
134,442,122.299437237519,30.8319059046492,0.0,26.0,17
145,442,122.299437237519,30.8319059046492,0.0,26.0,18
112,367,122.299437237519,30.8319059046492,0.0,26.0,0
90,2151,122.299437237519,30.8319059046492,0.0,26.0,1
23,12,122.299437237519,30.8319059046492,0.0,26.0,3
78,12,122.299437237519,30.8319059046492,0.0,26.0,5
156,12,122.299437237519,30.8319059046492,0.0,26.0,2
33,12,122.299437237519,30.8319059046492,0.0,26.0,0
112,1756,122.299437237519,30.8319059046492,0.0,26.0,0
23,1885,122.299437237519,30.8319059046492,0.0,26.0,3
112,1885,122.299437237519,30.8319059046492,0.0,26.0,0
145,814,122.299437237519,30.8319059046492,0.0,26.0,18
90,814,122.299437237519,30.8319059046492,0.0,26.0,1
49,814,122.299437237519,30.8319059046492,0.0,26.0,13
123,814,122.299437237519,30.8319059046492,0.0,26.0,16
2,442,122.299437237519,30.8319059046492,0.0,26.0,13
33,442,122.299437237519,30.8319059046492,0.0,26.0,0
12,442,122.299437237519,30.8319059046492,0.0,26.0,0
2,1203,122.299437237519,30.8319059046492,0.0,26.0,13
33,1203,122.299437237519,30.8319059046492,0.0,26.0,0
12,1203,122.299437237519,30.8319059046492,0.0,26.0,0
23,1801,122.299437237519,30.8319059046492,0.0,26.0,3
156,1548,122.299437237519,30.8319059046492,0.0,26.0,2
0,1910,274.70898193692403,26.637510770071906,0.0,28.2,14
0,847,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1597,274.70898193692403,26.637510770071906,0.0,28.2,14
0,469,274.70898193692403,26.637510770071906,0.0,28.2,14
0,484,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1216,274.70898193692403,26.637510770071906,0.0,28.2,14
134,1571,274.70898193692403,26.637510770071906,0.0,28.2,17
112,1121,93.6771974435832,15.047884084971097,0.0,14.0,0
90,387,93.6771974435832,15.047884084971097,0.0,14.0,1
166,2011,93.6771974435832,15.047884084971097,0.0,14.0,11
25,2011,93.6771974435832,15.047884084971097,0.0,14.0,11
23,52,274.70898193692403,26.637510770071906,0.0,28.2,3
23,1597,274.70898193692403,26.637510770071906,0.0,28.2,3
23,1525,274.70898193692403,26.637510770071906,0.0,28.2,3
23,484,274.70898193692403,26.637510770071906,0.0,28.2,3
23,976,274.70898193692403,26.637510770071906,0.0,28.2,3
23,733,274.70898193692403,26.637510770071906,0.0,28.2,3
3,2011,93.6771974435832,15.047884084971097,0.0,14.0,11
80,788,122.299437237519,30.8319059046492,0.0,26.0,12
0,788,122.299437237519,30.8319059046492,0.0,26.0,14
134,1588,274.70898193692403,26.637510770071906,0.0,28.2,17
123,1762,274.70898193692403,26.637510770071906,0.0,28.2,16
123,50,274.70898193692403,26.637510770071906,0.0,28.2,16
123,2179,274.70898193692403,26.637510770071906,0.0,28.2,16
123,444,274.70898193692403,26.637510770071906,0.0,28.2,16
123,192,274.70898193692403,26.637510770071906,0.0,28.2,16
123,181,274.70898193692403,26.637510770071906,0.0,28.2,16
123,185,274.70898193692403,26.637510770071906,0.0,28.2,16
123,1420,274.70898193692403,26.637510770071906,0.0,28.2,16
123,2106,274.70898193692403,26.637510770071906,0.0,28.2,16
123,186,274.70898193692403,26.637510770071906,0.0,28.2,16
123,2207,274.70898193692403,26.637510770071906,0.0,28.2,16
123,1886,274.70898193692403,26.637510770071906,0.0,28.2,16
123,116,274.70898193692403,26.637510770071906,0.0,28.2,16
23,722,274.70898193692403,26.637510770071906,0.0,28.2,3
0,2101,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1562,274.70898193692403,26.637510770071906,0.0,28.2,14
0,119,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1588,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1553,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1689,274.70898193692403,26.637510770071906,0.0,28.2,14
103,280,93.6771974435832,15.047884084971097,0.0,14.0,8
147,280,93.6771974435832,15.047884084971097,0.0,14.0,11
84,1105,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
9,280,93.6771974435832,15.047884084971097,0.0,14.0,11
112,66,93.6771974435832,15.047884084971097,0.0,14.0,0
84,1191,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
65,1943,44.7230757742448,17.622537763760466,0.0,44.05,4
75,17,93.6771974435832,15.047884084971097,0.0,14.0,0
112,17,93.6771974435832,15.047884084971097,0.0,14.0,0
90,17,93.6771974435832,15.047884084971097,0.0,14.0,1
87,1435,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
87,805,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
87,1357,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
84,881,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
134,66,93.6771974435832,15.047884084971097,0.0,14.0,17
87,1231,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
0,1747,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1728,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1598,274.70898193692403,26.637510770071906,0.0,28.2,14
101,2190,274.70898193692403,26.637510770071906,0.0,28.2,12
79,1839,274.70898193692403,26.637510770071906,0.0,28.2,1
101,1839,274.70898193692403,26.637510770071906,0.0,28.2,12
134,1348,274.70898193692403,26.637510770071906,0.0,28.2,17
87,830,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
123,551,274.70898193692403,26.637510770071906,0.0,28.2,16
156,104,93.6771974435832,15.047884084971097,0.0,14.0,2
101,458,93.6771974435832,15.047884084971097,0.0,14.0,12
145,458,93.6771974435832,15.047884084971097,0.0,14.0,18
12,2190,274.70898193692403,26.637510770071906,0.0,28.2,0
80,2190,274.70898193692403,26.637510770071906,0.0,28.2,12
123,2190,274.70898193692403,26.637510770071906,0.0,28.2,16
123,1839,274.70898193692403,26.637510770071906,0.0,28.2,16
101,1839,274.70898193692403,26.637510770071906,0.0,28.2,12
79,1839,274.70898193692403,26.637510770071906,0.0,28.2,1
112,1839,274.70898193692403,26.637510770071906,0.0,28.2,0
0,1786,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1828,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1886,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2115,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1823,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1972,274.70898193692403,26.637510770071906,0.0,28.2,14
0,700,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1532,274.70898193692403,26.637510770071906,0.0,28.2,14
0,40,274.70898193692403,26.637510770071906,0.0,28.2,14
130,280,93.6771974435832,15.047884084971097,0.0,14.0,11
124,280,93.6771974435832,15.047884084971097,0.0,14.0,11
80,17,93.6771974435832,15.047884084971097,0.0,14.0,12
128,280,93.6771974435832,15.047884084971097,0.0,14.0,11
82,66,93.6771974435832,15.047884084971097,0.0,14.0,7
0,66,93.6771974435832,15.047884084971097,0.0,14.0,14
2,66,93.6771974435832,15.047884084971097,0.0,14.0,13
87,330,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
82,1994,93.6771974435832,15.047884084971097,0.0,14.0,7
112,565,122.299437237519,30.8319059046492,0.0,26.0,0
79,1549,122.299437237519,30.8319059046492,0.0,26.0,1
90,1549,122.299437237519,30.8319059046492,0.0,26.0,1
112,1745,93.6771974435832,15.047884084971097,0.0,14.0,0
101,1599,93.6771974435832,15.047884084971097,0.0,14.0,12
2,1599,93.6771974435832,15.047884084971097,0.0,14.0,13
145,1599,93.6771974435832,15.047884084971097,0.0,14.0,18
49,1599,93.6771974435832,15.047884084971097,0.0,14.0,13
75,1599,93.6771974435832,15.047884084971097,0.0,14.0,0
101,1499,93.6771974435832,15.047884084971097,0.0,14.0,12
80,1499,93.6771974435832,15.047884084971097,0.0,14.0,12
41,1499,93.6771974435832,15.047884084971097,0.0,14.0,0
79,1499,93.6771974435832,15.047884084971097,0.0,14.0,1
156,1499,93.6771974435832,15.047884084971097,0.0,14.0,2
112,1499,93.6771974435832,15.047884084971097,0.0,14.0,0
145,850,93.6771974435832,15.047884084971097,0.0,14.0,18
123,1879,122.299437237519,30.8319059046492,0.0,26.0,16
58,1717,122.299437237519,30.8319059046492,0.0,26.0,11
33,1717,122.299437237519,30.8319059046492,0.0,26.0,0
0,1575,122.299437237519,30.8319059046492,0.0,26.0,14
79,491,122.299437237519,30.8319059046492,0.0,26.0,1
12,491,122.299437237519,30.8319059046492,0.0,26.0,0
112,491,122.299437237519,30.8319059046492,0.0,26.0,0
145,2,122.299437237519,30.8319059046492,0.0,26.0,18
134,1538,122.299437237519,30.8319059046492,0.0,26.0,17
49,1538,122.299437237519,30.8319059046492,0.0,26.0,13
0,845,122.299437237519,30.8319059046492,0.0,26.0,14
123,2,122.299437237519,30.8319059046492,0.0,26.0,16
58,2,122.299437237519,30.8319059046492,0.0,26.0,11
23,678,122.299437237519,30.8319059046492,0.0,26.0,3
33,678,122.299437237519,30.8319059046492,0.0,26.0,0
123,678,122.299437237519,30.8319059046492,0.0,26.0,16
134,1331,122.299437237519,30.8319059046492,0.0,26.0,17
33,1538,122.299437237519,30.8319059046492,0.0,26.0,0
23,845,122.299437237519,30.8319059046492,0.0,26.0,3
123,845,122.299437237519,30.8319059046492,0.0,26.0,16
79,1593,122.299437237519,30.8319059046492,0.0,26.0,1
23,1633,122.299437237519,30.8319059046492,0.0,26.0,3
1,678,122.299437237519,30.8319059046492,0.0,26.0,15
134,678,122.299437237519,30.8319059046492,0.0,26.0,17
145,1203,122.299437237519,30.8319059046492,0.0,26.0,18
80,1801,122.299437237519,30.8319059046492,0.0,26.0,12
1,1548,122.299437237519,30.8319059046492,0.0,26.0,15
134,1548,122.299437237519,30.8319059046492,0.0,26.0,17
58,740,377.379590488771,24.6255027667738,0.0,40.14,11
156,740,377.379590488771,24.6255027667738,0.0,40.14,2
33,740,377.379590488771,24.6255027667738,0.0,40.14,0
156,1879,122.299437237519,30.8319059046492,0.0,26.0,2
156,1717,122.299437237519,30.8319059046492,0.0,26.0,2
112,1548,122.299437237519,30.8319059046492,0.0,26.0,0
159,856,93.6771974435832,15.047884084971097,0.0,14.0,11
94,856,93.6771974435832,15.047884084971097,0.0,14.0,11
98,856,93.6771974435832,15.047884084971097,0.0,14.0,11
134,399,93.6771974435832,15.047884084971097,0.0,14.0,17
112,399,93.6771974435832,15.047884084971097,0.0,14.0,0
49,1052,122.299437237519,30.8319059046492,0.0,26.0,13
123,1052,122.299437237519,30.8319059046492,0.0,26.0,16
58,1052,122.299437237519,30.8319059046492,0.0,26.0,11
41,2,122.299437237519,30.8319059046492,0.0,26.0,0
1,1575,122.299437237519,30.8319059046492,0.0,26.0,15
90,1575,122.299437237519,30.8319059046492,0.0,26.0,1
101,491,122.299437237519,30.8319059046492,0.0,26.0,12
90,678,122.299437237519,30.8319059046492,0.0,26.0,1
0,1538,122.299437237519,30.8319059046492,0.0,26.0,14
2,1538,122.299437237519,30.8319059046492,0.0,26.0,13
123,1538,122.299437237519,30.8319059046492,0.0,26.0,16
90,845,122.299437237519,30.8319059046492,0.0,26.0,1
0,1593,122.299437237519,30.8319059046492,0.0,26.0,14
2,1593,122.299437237519,30.8319059046492,0.0,26.0,13
123,1593,122.299437237519,30.8319059046492,0.0,26.0,16
0,2,122.299437237519,30.8319059046492,0.0,26.0,14
79,740,377.379590488771,24.6255027667738,0.0,40.14,1
49,740,377.379590488771,24.6255027667738,0.0,40.14,13
123,740,377.379590488771,24.6255027667738,0.0,40.14,16
58,1879,122.299437237519,30.8319059046492,0.0,26.0,11
49,1879,122.299437237519,30.8319059046492,0.0,26.0,13
90,1879,122.299437237519,30.8319059046492,0.0,26.0,1
23,1717,122.299437237519,30.8319059046492,0.0,26.0,3
112,1717,122.299437237519,30.8319059046492,0.0,26.0,0
41,1575,122.299437237519,30.8319059046492,0.0,26.0,0
156,1575,122.299437237519,30.8319059046492,0.0,26.0,2
79,351,122.299437237519,30.8319059046492,0.0,26.0,1
2,1773,122.299437237519,30.8319059046492,0.0,26.0,13
49,1773,122.299437237519,30.8319059046492,0.0,26.0,13
123,1773,122.299437237519,30.8319059046492,0.0,26.0,16
75,71,122.299437237519,30.8319059046492,0.0,26.0,0
58,1672,122.299437237519,30.8319059046492,0.0,26.0,11
41,1672,122.299437237519,30.8319059046492,0.0,26.0,0
165,775,93.6771974435832,15.047884084971097,0.0,14.0,11
19,775,93.6771974435832,15.047884084971097,0.0,14.0,11
90,462,44.7230757742448,17.622537763760466,0.0,44.05,1
153,775,93.6771974435832,15.047884084971097,0.0,14.0,11
75,1575,122.299437237519,30.8319059046492,0.0,26.0,0
1,2,122.299437237519,30.8319059046492,0.0,26.0,15
156,678,122.299437237519,30.8319059046492,0.0,26.0,2
1,1538,122.299437237519,30.8319059046492,0.0,26.0,15
41,845,122.299437237519,30.8319059046492,0.0,26.0,0
156,845,122.299437237519,30.8319059046492,0.0,26.0,2
101,1593,122.299437237519,30.8319059046492,0.0,26.0,12
1,1593,122.299437237519,30.8319059046492,0.0,26.0,15
145,1593,122.299437237519,30.8319059046492,0.0,26.0,18
0,1633,122.299437237519,30.8319059046492,0.0,26.0,14
1,1633,122.299437237519,30.8319059046492,0.0,26.0,15
121,156,93.6771974435832,15.047884084971097,0.0,14.0,11
0,368,93.6771974435832,15.047884084971097,0.0,14.0,14
81,368,93.6771974435832,15.047884084971097,0.0,14.0,6
102,156,93.6771974435832,15.047884084971097,0.0,14.0,11
65,606,93.6771974435832,15.047884084971097,0.0,14.0,4
132,156,93.6771974435832,15.047884084971097,0.0,14.0,11
0,399,93.6771974435832,15.047884084971097,0.0,14.0,14
75,1052,122.299437237519,30.8319059046492,0.0,26.0,0
23,1548,122.299437237519,30.8319059046492,0.0,26.0,3
145,740,377.379590488771,24.6255027667738,0.0,40.14,18
90,740,377.379590488771,24.6255027667738,0.0,40.14,1
79,1548,122.299437237519,30.8319059046492,0.0,26.0,1
145,1548,122.299437237519,30.8319059046492,0.0,26.0,18
49,1548,122.299437237519,30.8319059046492,0.0,26.0,13
90,1548,122.299437237519,30.8319059046492,0.0,26.0,1
123,1548,122.299437237519,30.8319059046492,0.0,26.0,16
23,740,377.379590488771,24.6255027667738,0.0,40.14,3
134,740,377.379590488771,24.6255027667738,0.0,40.14,17
112,740,377.379590488771,24.6255027667738,0.0,40.14,0
123,368,93.6771974435832,15.047884084971097,0.0,14.0,16
88,531,93.6771974435832,15.047884084971097,0.0,14.0,8
143,531,93.6771974435832,15.047884084971097,0.0,14.0,11
135,531,93.6771974435832,15.047884084971097,0.0,14.0,11
13,531,93.6771974435832,15.047884084971097,0.0,14.0,11
84,1416,137.657705257705,21.99909212365624,0.0,14.899999999999997,11
23,307,274.70898193692403,26.637510770071906,0.0,28.2,3
