categoryA,featureA,compositionA,compositionC,compositionD,compositionG,compositionH,compositionJ,unit,result,water_quality
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0026971740283354,Poor
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.0158196693485418,Poor
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.4210204705163458,Good
catA_8,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_9,0.0090777618598208,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0020165260077537,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0542409446235606,Poor
catA_19,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_13,0.0,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0082260163215699,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0055080492050358,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.019117599818168,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1760533373740434,Standar
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.009799585265955,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4771115879828326,Good
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1572900454281792,Standar
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0549196151223577,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.03743556330025,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0073270283514175,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1094915515146146,Standar
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6191413437478788,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0105148298320121,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1661131903932115,Standar
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0624753998937112,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0297244639745435,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0047602380119005,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.783070237973996,Good
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5108712446351931,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0119453532964146,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0074905541647475,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1725573021060066,Standar
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7926876463998364,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0003455475620345,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0052586069303465,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0604389014703277,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5576547289229166,Good
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0112939026951347,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0001733850412809,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0497545663951845,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1635118681836193,Standar
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0013705044030879,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,6.202048489724321e-05,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0004843752187609,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0432618277767936,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.000544545665191,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.4649550870234997,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0592990378058943,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0017267483374168,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0072246636294035,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0305662550193196,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0020148687434371,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0417686188347602,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.6998811827409445,Good
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0073270283514175,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0204508523372982,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0005757479873993,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.396137339055794,Good
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.8256984757443054,Good
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0428881937362896,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0115635274844995,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4549356223175965,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0426132282748693,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5464248927038626,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0140792787332373,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.726027769290831,Good
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1815547808707737,Standar
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0046710278850919,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1145135237517993,Standar
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5927768240343347,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1507062656261837,Standar
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1636393666186832,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.018107432381241,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5007167381974249,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0155479215925597,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6158253095779199,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0286426850518978,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,8.860114837886426e-05,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.482832618025751,Good
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0003182965645922,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.1041095115500442,Standar
catA_7,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_8,0.5830587858200904,Good
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.00042002100105,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.000350017500875,Poor
catA_18,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.1132267596030002,Standar
catA_5,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.1232184256383059,Standar
catA_3,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_1,0.2252712635631782,Good
catA_4,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.0015020376213217,Poor
catA_14,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0049761345556481,Poor
catA_7,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_8,0.5635134707200092,Good
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0020721036051802,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0023521176058802,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0027581379068953,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0025761288064403,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0010920546027301,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,7.000350017500875e-05,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0511025551277563,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0018480924046202,Poor
catA_7,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_8,0.6045209304281721,Good
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0004779058281198,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0181743087154357,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0007101720752692,Poor
catA_7,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_8,0.5657942551978835,Good
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0060786419320966,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.2145110993257065,Good
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0019040952047602,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0029681484074203,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0012040602030101,Poor
catA_12,-38764.875,0.0,44.05,0.0,0.6,10.15,10.05,unit_11,0.1256310266998236,Standar
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0070843542177108,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0017920896044802,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0020301015050752,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0045642282114105,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_23,21256.75,0.0,14.899999999999997,0.0,0.7,2.2,9.1,unit_2,3.543025237676877e-06,Poor
catA_75,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_17,0.228299771167048,Good
catA_105,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_16,0.0005333994448138,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.231226911129631,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0371223019112785,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.2026846273568381,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0250524130615955,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0065193199486702,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0273150087127812,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0356021912585454,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0329739314933515,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.2039529982023994,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0220218804454882,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0187532844931186,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0148779149935601,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0016568602937945,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1372734298052882,Standar
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0011322162465395,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5521593199504499,Good
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.5054180670129345,Good
catA_20,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.2315970350635662,Good
catA_0,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_5,0.0274568496014171,Poor
catA_14,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0024820062125918,Poor
catA_1,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_6,0.0002195148721325,Poor
catA_13,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0399242366845973,Poor
catA_1,-6059.125,1.96,17.93,19.18,2.48,12.15,14.18,unit_6,1.0,Good
catA_20,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.0215297781104195,Poor
catA_0,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_5,0.0421612340124003,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.543274678111588,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0015466773985048,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0398975524511537,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0553829835593605,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0211955197759887,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4854077253218884,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0922515342071369,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0009095208478152,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.6511728960858202,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0008178538762667,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.073764602798937,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0107880067624912,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0015219356333613,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.00788353034634,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0195063868474884,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.028258032901645,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0007353972930983,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0392369618480924,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5526259288861851,Good
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.020406020301015,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0036622885644946,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1720569740131828,Standar
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.2158699984493541,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.052285843767488,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0013771324794908,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.3269169410722417,Good
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5325200609179741,Good
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.212043590990617,Good
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.027838011900595,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1192027383256471,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0474026820213652,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.055989090082582,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0953441927418743,Poor
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.8811827409444276,Good
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0381428896128494,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0281597263386097,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0208332805664087,Poor
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.0321597964501043,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0343152175785804,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4084420600858369,Good
catA_2,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_1,0.0137766888344417,Poor
catA_7,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_8,0.5494162815535738,Good
catA_5,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0355572391847867,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.0036225497228906,Poor
catA_7,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_8,0.5419455614198275,Good
catA_8,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_9,0.0009505509800859,Poor
catA_15,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0079668387862468,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.232063035078415,Good
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.2267596030002272,Good
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.2018334722327448,Good
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0876339116599742,Poor
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.7397223070916932,Good
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.831788708965611,Good
catA_5,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0117736192135767,Poor
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.7114437994364667,Good
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.7284176935872628,Good
catA_4,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.0223880853226033,Poor
catA_1,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_6,0.0001121964902011,Poor
catA_2,-21250.125,0.0,27.680000000000003,1.94,0.93,10.72,13.64,unit_1,0.0051942597129856,Poor
catA_1,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_6,0.0007341552945767,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.0033120454609285,Poor
catA_2,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_1,0.0364998249912495,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0032578225623153,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0078945374649594,Poor
catA_20,-38764.875,0.0,44.05,0.0,0.6,10.15,10.05,unit_3,0.6509556392500454,Good
catA_22,-21250.125,0.0,27.680000000000003,1.94,0.93,10.72,13.64,unit_15,0.3508816814925607,Good
catA_4,-21250.125,0.0,27.680000000000003,1.94,0.93,10.72,13.64,unit_3,0.0158546508234599,Poor
catA_10,-21250.125,0.0,27.680000000000003,1.94,0.93,10.72,13.64,unit_4,0.034264008433775,Poor
catA_8,-21250.125,0.0,27.680000000000003,1.94,0.93,10.72,13.64,unit_9,0.0054520888357787,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0717175543601788,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0021304644291234,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0139525721645579,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.1038957496780059,Standar
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.1940086370179558,Standar
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0090552314569285,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0141647094476854,Poor
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.7216281359269445,Good
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.6111280850052621,Good
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.5134263502732797,Good
catA_36,-38764.875,0.0,44.05,0.0,0.6,10.15,10.05,unit_3,0.0321870354412214,Poor
catA_4,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.0569109180110618,Poor
catA_10,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0065603108790256,Poor
catA_8,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_9,0.0049224961468737,Poor
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.8805037851783954,Good
catA_10,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0025601830945558,Poor
catA_4,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_3,0.0195522382935479,Poor
catA_1,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_6,0.0004609812314784,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.0019665269924263,Poor
catA_9,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_10,0.5041287553648068,Good
catA_8,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_9,0.0066199086113129,Poor
catA_11,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_0,0.0522697174028335,Poor
catA_3,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_1,0.0081527476373818,Poor
catA_17,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_12,0.2825998743046733,Good
catA_0,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_5,0.1483915887511071,Standar
catA_1,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_6,0.0011698191441359,Poor
catA_17,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_12,0.1459818666759395,Standar
catA_9,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_10,0.508420600858369,Good
catA_0,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_5,0.1386156434543844,Standar
catA_18,62334.0,0.0,40.14,5.84,2.37,13.94,18.38,unit_0,0.0251473596484582,Poor
catA_18,62334.0,0.0,40.14,5.84,2.37,13.94,18.38,unit_0,0.0337267974846579,Poor
catA_18,62334.0,0.0,40.14,5.84,2.37,13.94,18.38,unit_0,0.0123494204106371,Poor
catA_8,62334.0,0.0,40.14,5.84,2.37,13.94,18.38,unit_9,0.0019961570581805,Poor
catA_0,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_5,0.0358842263950398,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.00051750710327,Poor
catA_18,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.0047791499356011,Poor
catA_9,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_10,0.5302060085836909,Good
catA_6,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_7,0.7675866517296398,Good
catA_0,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_5,0.0897970872099202,Poor
catA_17,582211.0,4.0,17.7,0.0,0.0,13.0,24.0,unit_12,0.3862820665364649,Good
catA_11,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.3991969088567316,Good
catA_11,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.4696567921812258,Good
catA_13,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.7173422228956738,Good
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.575652646230098,Good
catA_11,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_0,0.5939086294416244,Good
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.7793393760396512,Good
