categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result,water_quality
catA_0,catC_173,274.70898193692403,26.637510770071906,0.0,28.2,unit_5,0.285856408680248,Poor
catA_7,catC_173,274.70898193692403,26.637510770071906,0.0,28.2,unit_8,0.5272735100445661,Standard
catA_3,catC_173,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0312344417220861,Very Poor
catA_24,catC_2697,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,8.375035449789165e-06,Very Poor
catA_24,catC_2097,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,1.4697334861104338e-06,Very Poor
catA_11,catC_1580,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.1011946359572694,Very Poor
catA_1,catC_1471,237.30759674834,38.767233989074136,0.0,17.7,unit_6,0.0007195209697679,Very Poor
catA_17,catC_1471,237.30759674834,38.767233989074136,0.0,17.7,unit_12,0.4137792902670373,Standard
catA_17,catC_2207,237.30759674834,38.767233989074136,0.0,17.7,unit_12,0.3307379914592012,Poor
catA_17,catC_2042,237.30759674834,38.767233989074136,0.0,17.7,unit_12,0.313811654518461,Poor
catA_24,catC_2556,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.6493478916033608e-06,Very Poor
catA_6,catC_2345,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7678955766031841,Good
catA_15,catC_2345,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0366133961754042,Very Poor
catA_16,catC_2888,122.299437237519,30.8319059046492,0.0,26.0,unit_2,7.088070605778357e-05,Very Poor
catA_9,catC_112,274.70898193692403,26.637510770071906,0.0,28.2,unit_10,0.4066523605150214,Standard
catA_9,catC_380,274.70898193692403,26.637510770071906,0.0,28.2,unit_10,0.390557939914163,Poor
catA_9,catC_440,274.70898193692403,26.637510770071906,0.0,28.2,unit_10,0.4467081545064378,Standard
catA_9,catC_846,274.70898193692403,26.637510770071906,0.0,28.2,unit_10,0.505901287553648,Standard
catA_9,catC_965,274.70898193692403,26.637510770071906,0.0,28.2,unit_10,0.4541545064377682,Standard
catA_19,catC_998,274.70898193692403,26.637510770071906,0.0,28.2,unit_13,0.1321576487133657,Very Poor
catA_5,catC_132,274.70898193692403,26.637510770071906,0.0,28.2,unit_0,0.0026971740283354,Very Poor
catA_6,catC_937,274.70898193692403,26.637510770071906,0.0,28.2,unit_7,0.0158196693485418,Very Poor
catA_6,catC_590,274.70898193692403,26.637510770071906,0.0,28.2,unit_7,0.4210204705163458,Standard
catA_8,catC_442,274.70898193692403,26.637510770071906,0.0,28.2,unit_9,0.0090777618598208,Very Poor
catA_8,catC_311,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0020165260077537,Very Poor
catA_0,catC_2375,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0542409446235606,Very Poor
catA_19,catC_597,274.70898193692403,26.637510770071906,0.0,28.2,unit_13,0.0,Very Poor
catA_4,catC_564,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0082260163215699,Very Poor
catA_14,catC_564,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_4,catC_283,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0055080492050358,Very Poor
catA_14,catC_283,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.019117599818168,Very Poor
catA_11,catC_673,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1760533373740434,Very Poor
catA_4,catC_711,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.009799585265955,Very Poor
catA_9,catC_711,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4771115879828326,Standard
catA_12,catC_655,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1572900454281792,Very Poor
catA_5,catC_117,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0549196151223577,Very Poor
catA_18,catC_283,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.03743556330025,Very Poor
catA_3,catC_673,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0073270283514175,Very Poor
catA_0,catC_711,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1094915515146146,Very Poor
catA_7,catC_711,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.6191413437478788,Good
catA_4,catC_655,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0105148298320121,Very Poor
catA_5,catC_655,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1661131903932115,Very Poor
catA_0,catC_683,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0624753998937112,Very Poor
catA_18,catC_683,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0297244639745435,Very Poor
catA_3,catC_2060,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0047602380119005,Very Poor
catA_14,catC_2357,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_6,catC_655,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.783070237973996,Good
catA_9,catC_1495,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5108712446351931,Standard
catA_4,catC_1098,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0119453532964146,Very Poor
catA_14,catC_1098,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_0,catC_1154,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0074905541647475,Very Poor
catA_12,catC_720,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1725573021060066,Very Poor
catA_6,catC_720,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7926876463998364,Good
catA_16,catC_572,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0003455475620345,Very Poor
catA_2,catC_572,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0052586069303465,Very Poor
catA_0,catC_732,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0604389014703277,Very Poor
catA_7,catC_732,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5576547289229166,Standard
catA_3,catC_683,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0112939026951347,Very Poor
catA_1,catC_2060,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0001733850412809,Very Poor
catA_15,catC_2060,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0497545663951845,Very Poor
catA_12,catC_2388,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1635118681836193,Very Poor
catA_8,catC_2388,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0013705044030879,Very Poor
catA_16,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_2,6.202048489724321e-05,Very Poor
catA_2,catC_1137,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0004843752187609,Very Poor
catA_0,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0432618277767936,Very Poor
catA_1,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.000544545665191,Very Poor
catA_7,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.4649550870234997,Standard
catA_13,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0592990378058943,Very Poor
catA_3,catC_954,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0017267483374168,Very Poor
catA_4,catC_1080,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0072246636294035,Very Poor
catA_11,catC_1080,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0305662550193196,Very Poor
catA_2,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0020148687434371,Very Poor
catA_5,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0417686188347602,Very Poor
catA_6,catC_1137,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.6998811827409445,Good
catA_3,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0073270283514175,Very Poor
catA_14,catC_1376,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_13,catC_1376,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0204508523372982,Very Poor
catA_2,catC_1608,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0005757479873993,Very Poor
catA_9,catC_1608,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.396137339055794,Poor
catA_6,catC_954,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.8256984757443054,Very Good
catA_15,catC_954,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0428881937362896,Very Poor
catA_0,catC_1080,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0115635274844995,Very Poor
catA_9,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4549356223175965,Standard
catA_13,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0426132282748693,Very Poor
catA_9,catC_1137,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5464248927038626,Standard
catA_13,catC_1137,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0140792787332373,Very Poor
catA_6,catC_1245,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.726027769290831,Good
catA_12,catC_1458,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1815547808707737,Very Poor
catA_8,catC_1458,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0046710278850919,Very Poor
catA_11,catC_1458,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1145135237517993,Very Poor
catA_9,catC_1154,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5927768240343347,Standard
catA_13,catC_720,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1507062656261837,Very Poor
catA_11,catC_720,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1636393666186832,Very Poor
catA_14,catC_572,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.018107432381241,Very Poor
catA_9,catC_732,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5007167381974249,Standard
catA_0,catC_954,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0155479215925597,Very Poor
catA_7,catC_1080,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.6158253095779199,Good
catA_14,catC_688,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_11,catC_1137,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0286426850518978,Very Poor
catA_16,catC_1458,122.299437237519,30.8319059046492,0.0,26.0,unit_2,8.860114837886426e-05,Very Poor
catA_9,catC_1458,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.482832618025751,Standard
catA_1,catC_52,274.70898193692403,26.637510770071906,0.0,28.2,unit_6,0.0003182965645922,Very Poor
catA_0,catC_52,274.70898193692403,26.637510770071906,0.0,28.2,unit_5,0.1041095115500442,Very Poor
catA_7,catC_52,274.70898193692403,26.637510770071906,0.0,28.2,unit_8,0.5830587858200904,Standard
catA_2,catC_51,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.00042002100105,Very Poor
catA_2,catC_556,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.000350017500875,Very Poor
catA_18,catC_405,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.1132267596030002,Very Poor
catA_5,catC_405,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.1232184256383059,Very Poor
catA_3,catC_405,93.6771974435832,15.047884084971097,0.0,14.0,unit_1,0.2252712635631782,Poor
catA_4,catC_313,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.0015020376213217,Very Poor
catA_14,catC_313,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0049761345556481,Very Poor
catA_7,catC_241,274.70898193692403,26.637510770071906,0.0,28.2,unit_8,0.5635134707200092,Standard
catA_2,catC_150,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0020721036051802,Very Poor
catA_2,catC_128,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0023521176058802,Very Poor
catA_2,catC_147,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0027581379068953,Very Poor
catA_2,catC_336,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0025761288064403,Very Poor
catA_2,catC_232,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0010920546027301,Very Poor
catA_2,catC_563,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,7.000350017500875e-05,Very Poor
catA_2,catC_216,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0511025551277563,Very Poor
catA_2,catC_662,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0018480924046202,Very Poor
catA_7,catC_500,274.70898193692403,26.637510770071906,0.0,28.2,unit_8,0.6045209304281721,Good
catA_1,catC_500,274.70898193692403,26.637510770071906,0.0,28.2,unit_6,0.0004779058281198,Very Poor
catA_3,catC_500,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0181743087154357,Very Poor
catA_1,catC_630,274.70898193692403,26.637510770071906,0.0,28.2,unit_6,0.0007101720752692,Very Poor
catA_7,catC_630,274.70898193692403,26.637510770071906,0.0,28.2,unit_8,0.5657942551978835,Standard
catA_2,catC_630,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0060786419320966,Very Poor
catA_5,catC_630,274.70898193692403,26.637510770071906,0.0,28.2,unit_0,0.2145110993257065,Poor
catA_23,catC_2033,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_2689,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_1674,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_443,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_1623,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_1777,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_2,catC_845,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0019040952047602,Very Poor
catA_2,catC_80,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0029681484074203,Very Poor
catA_2,catC_201,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0012040602030101,Very Poor
catA_12,catC_161,44.7230757742448,17.622537763760466,0.0,44.05,unit_11,0.1256310266998236,Very Poor
catA_2,catC_333,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0070843542177108,Very Poor
catA_2,catC_167,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0017920896044802,Very Poor
catA_2,catC_239,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0020301015050752,Very Poor
catA_2,catC_334,274.70898193692403,26.637510770071906,0.0,28.2,unit_1,0.0045642282114105,Very Poor
catA_23,catC_2418,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_1781,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_23,catC_1821,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,3.543025237676877e-06,Very Poor
catA_75,catC_934,93.6771974435832,15.047884084971097,0.0,14.0,unit_17,0.228299771167048,Poor
catA_105,catC_934,93.6771974435832,15.047884084971097,0.0,14.0,unit_16,0.0005333994448138,Very Poor
catA_5,catC_465,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.231226911129631,Poor
catA_4,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0371223019112785,Very Poor
catA_12,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.2026846273568381,Poor
catA_14,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0250524130615955,Very Poor
catA_8,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0065193199486702,Very Poor
catA_18,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0273150087127812,Very Poor
catA_15,catC_472,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0356021912585454,Very Poor
catA_4,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0329739314933515,Very Poor
catA_12,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.2039529982023994,Poor
catA_14,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0220218804454882,Very Poor
catA_8,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0187532844931186,Very Poor
catA_18,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0148779149935601,Very Poor
catA_16,catC_288,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0016568602937945,Very Poor
catA_13,catC_288,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1372734298052882,Very Poor
catA_1,catC_633,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0011322162465395,Very Poor
catA_7,catC_633,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5521593199504499,Standard
catA_6,catC_71,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.5054180670129345,Standard
catA_20,catC_650,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.2315970350635662,Poor
catA_0,catC_650,93.6771974435832,15.047884084971097,0.0,14.0,unit_5,0.0274568496014171,Very Poor
catA_14,catC_389,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0024820062125918,Very Poor
catA_1,catC_389,93.6771974435832,15.047884084971097,0.0,14.0,unit_6,0.0002195148721325,Very Poor
catA_13,catC_389,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0399242366845973,Very Poor
catA_1,catC_431,64.7110998526161,28.29370430483317,0.0,17.93,unit_6,1.0,Very Good
catA_20,catC_891,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.0215297781104195,Very Poor
catA_0,catC_891,93.6771974435832,15.047884084971097,0.0,14.0,unit_5,0.0421612340124003,Very Poor
catA_9,catC_986,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.543274678111588,Standard
catA_1,catC_74,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0015466773985048,Very Poor
catA_4,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0398975524511537,Very Poor
catA_14,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0553829835593605,Very Poor
catA_2,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0211955197759887,Very Poor
catA_9,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4854077253218884,Standard
catA_5,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0922515342071369,Very Poor
catA_1,catC_834,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0009095208478152,Very Poor
catA_6,catC_834,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.6511728960858202,Good
catA_1,catC_1888,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0008178538762667,Very Poor
catA_0,catC_780,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.073764602798937,Very Poor
catA_8,catC_780,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0107880067624912,Very Poor
catA_1,catC_260,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0015219356333613,Very Poor
catA_8,catC_260,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.00788353034634,Very Poor
catA_18,catC_260,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0195063868474884,Very Poor
catA_3,catC_260,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.028258032901645,Very Poor
catA_16,catC_465,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0007353972930983,Very Poor
catA_3,catC_92,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0392369618480924,Very Poor
catA_7,catC_472,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5526259288861851,Standard
catA_3,catC_259,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.020406020301015,Very Poor
catA_1,catC_288,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0036622885644946,Very Poor
catA_11,catC_288,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1720569740131828,Very Poor
catA_12,catC_633,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.2158699984493541,Poor
catA_4,catC_780,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.052285843767488,Very Poor
catA_16,catC_74,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0013771324794908,Very Poor
catA_19,catC_74,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.3269169410722417,Poor
catA_7,catC_211,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5325200609179741,Standard
catA_19,catC_834,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.212043590990617,Poor
catA_3,catC_834,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.027838011900595,Very Poor
catA_12,catC_1888,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1192027383256471,Very Poor
catA_14,catC_780,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0474026820213652,Very Poor
catA_14,catC_5,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.055989090082582,Very Poor
